Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan, Bonus 
11,88,S1, Aktif,3.96,4,2,2,Tidak Layak
11,83,S1, Aktif,2.93,3.85,2,2,Tidak Layak
12,89,S1,Tidak Aktif,2.93,4,2,2,Tidak Layak
14,83,D3,Tidak Aktif,3.22,3.77,2,2,Tidak Layak
13,87,S1,Tidak Aktif,3.56,3.77,2,2,Tidak Layak
12,89,S1,Tidak Aktif,3.69,3.69,2,2,Tidak Layak
11,88,S1,Tidak Aktif,2.67,3.46,2,2,Tidak Layak
12,87,S1,Tidak Aktif,4.04,3.38,2,2,Layak
12,82,S1,Tidak Aktif,3.61,3.23,2,2,Layak
11,82,D3,Tidak Aktif,3.68,3.92,2,2,Tidak Layak
14,88,S1, Aktif,3.95,4,2,2,Tidak Layak
12,87,S1,Tidak Aktif,4.13,3.77,2,2,Layak
14,86,S1,Tidak Aktif,3.66,3.15,4,2,Layak
12,88,D3,Tidak Aktif,3.45,4,2,2,Tidak Layak
16,81,S1,Tidak Aktif,3.37,4,4,2,Tidak Layak
14,87,S1,Tidak Aktif,4.33,4,2,2,Layak
12,88,S1,Tidak Aktif,4.33,4,2,2,Layak
10,87,S1,Tidak Aktif,3.78,3.92,2,2,Tidak Layak
13,81,S1,Tidak Aktif,3.33,3.77,2,2,Tidak Layak
14,84,S1,Tidak Aktif,3.05,3.08,2,2,Tidak Layak
11,87,S1,Tidak Aktif,3.97,3.38,2,2,Tidak Layak
11,87,S1,Tidak Aktif,4.31,3.69,2,2,Layak
11,80,S1,Tidak Aktif,3,4,2,2,Tidak Layak
10,90,SMA,Tidak Aktif,4.4,3.31,2,2,Layak
11,80,S1,Tidak Aktif,3.66,3.62,2,2,Tidak Layak
12,84,S1,Tidak Aktif,4.35,4,2,2,Layak
16,80,S1,Tidak Aktif,4.16,3.54,2,2,Layak
12,91,S1,Tidak Aktif,4.23,4,2,2,Layak
12,79,SMA,Tidak Aktif,4.25,3.46,2,2,Layak
12,84,S1,Tidak Aktif,4.03,3.62,2,2,Layak
12,84,S1,Tidak Aktif,4,4,2,2,Layak
12,84,SMA,Tidak Aktif,3.82,4,2,2,Tidak Layak
13,82,S1,Tidak Aktif,3.58,3.46,2,2,Tidak Layak
14,83,S1,Tidak Aktif,3,3.08,4,2,Tidak Layak
12,82,S1,Tidak Aktif,2.61,3.85,2,2,Tidak Layak
10,84,SMK,Tidak Aktif,4.47,3.38,2,2,Layak
16,82,S1 ,Tidak Aktif,3.68,3.85,2,2,Tidak Layak
10,83,S1,Tidak Aktif,3.81,3.77,2,2,Tidak Layak
11,83,S1,Tidak Aktif,4.36,3.46,2,2,Layak
11,84,S1,Tidak Aktif,4.3,3.85,2,2,Layak
11,77,S1,Tidak Aktif,2.46,4,2,2,Tidak Layak
11,77,SMK, Aktif,3.98,3.92,2,2,Tidak Layak
11,77,S1,Tidak Aktif,4.45,3.23,2,2,Layak
10,84,S1,Tidak Aktif,4.14,3.38,2,2,Layak
14,77,S1,Tidak Aktif,3,0,4,2,Tidak Layak
10,76,S1,Tidak Aktif,4.29,3.69,2,2,Layak
13,76,S1,Tidak Aktif,3.3,4,2,2,Tidak Layak
12,76,S1,Tidak Aktif,3.98,3.92,2,2,Tidak Layak
12,76,SMK,Tidak Aktif,3.23,3.85,2,2,Tidak Layak
14,76,S1,Tidak Aktif,3.35,3.54,2,2,Tidak Layak
12,81,D3,Tidak Aktif,3.51,3.46,2,2,Tidak Layak
10,84,SMK,Tidak Aktif,3.41,4,2,2,Tidak Layak
12,80,S1,Tidak Aktif,3.78,3.77,2,2,Tidak Layak
12,82,SMA,Tidak Aktif,4.28,3.85,2,2,Layak
12,84,SMK,Tidak Aktif,3.32,3.85,2,2,Tidak Layak
13,81,S1,Tidak Aktif,3.74,3.46,2,2,Tidak Layak
14,79,S1,Tidak Aktif,3.39,3,2,2,Tidak Layak
11,90,S1,Tidak Aktif,2.48,3.38,2,2,Tidak Layak
12,75,S1,Tidak Aktif,2.84,2.69,4,2,Tidak Layak
11,80,D3,Tidak Aktif,4.2,4,2,2,Layak
11,80,S1,Tidak Aktif,3.59,4,2,2,Tidak Layak
14,79,S1,Tidak Aktif,3.45,2.92,2,2,Tidak Layak
15,74,S1,Tidak Aktif,2.56,3.85,4,2,Tidak Layak
11,84,S1, Aktif,3.84,3.85,2,2,Tidak Layak
13,79,S1,Tidak Aktif,3.61,3.54,2,2,Tidak Layak
14,78,S1,Tidak Aktif,3.34,3.46,2,2,Tidak Layak
11,80,D3,Tidak Aktif,2.71,3.46,2,2,Tidak Layak
11,79,S1,Tidak Aktif,3.94,3.62,2,2,Tidak Layak
10,80,SMK,Tidak Aktif,4.04,4,2,2,Layak
11,79,SMA,Tidak Aktif,2.91,3.85,2,2,Tidak Layak
10,80,S1,Tidak Aktif,3.06,3.92,2,2,Tidak Layak
10,81,S1,Tidak Aktif,3.74,4,2,2,Tidak Layak
14,73,S1,Tidak Aktif,3.39,3.38,4,2,Tidak Layak
13,78,S1,Tidak Aktif,3.71,3.77,2,2,Tidak Layak
10,78,SMA,Tidak Aktif,4.34,3.77,2,2,Layak
15,73,S1,Tidak Aktif,2.8,3,4,2,Tidak Layak
15,72,S1,Tidak Aktif,3.33,3.77,4,2,Tidak Layak
14,78,S1,Tidak Aktif,3.13,4,4,2,Tidak Layak
13,77,SMK,Tidak Aktif,4.1,3.38,2,2,Layak
10,77,S1,Tidak Aktif,4.13,3.92,2,2,Layak
13,76,S1,Tidak Aktif,3.59,3,2,2,Tidak Layak
12,79,S1,Tidak Aktif,4.24,3.77,2,2,Layak
11,71,S1,Tidak Aktif,3.34,3.77,2,2,Tidak Layak
12,77,S1,Tidak Aktif,3.93,3.69,2,2,Tidak Layak
11,77,D3,Tidak Aktif,4.27,3.85,2,2,Layak
13,76,S1,Tidak Aktif,4.16,3.85,2,2,Layak
11,77,D3,Tidak Aktif,3.34,3.77,2,2,Tidak Layak
12,76,SMA,Tidak Aktif,4.48,3.69,2,2,Layak
10,88,SMA,Tidak Aktif,3.85,4,2,2,Tidak Layak
11,75,S1,Tidak Aktif,3.56,3.85,2,2,Tidak Layak
11,76,D3,Tidak Aktif,2.84,3.62,2,2,Tidak Layak
11,74,S1,Tidak Aktif,4.3,3.77,2,2,Layak
12,76,SMA, Aktif,3.32,3.85,2,2,Tidak Layak
11,74,S1,Tidak Aktif,3.4,3.85,2,2,Tidak Layak
12,75,D3,Tidak Aktif,3.93,3.46,2,2,Tidak Layak
10,75,S1, Aktif,3.54,3.54,2,2,Tidak Layak
10,75,S1,Tidak Aktif,3.58,4,2,2,Tidak Layak
11,76,S1,Tidak Aktif,3.81,4,2,2,Tidak Layak
12,76,D3,Tidak Aktif,3.36,3.31,2,2,Tidak Layak
10,75,S1,Tidak Aktif,3.86,4,2,2,Tidak Layak
12,76,S1,Tidak Aktif,3.3,4,2,2,Tidak Layak
11,75,S1,Tidak Aktif,4.47,3.85,2,2,Layak
14,75,S1,Tidak Aktif,3.84,4,1,2,Layak
12,69,S1,Tidak Aktif,3.6,3,4,2,Layak
14,69,S1,Tidak Aktif,3.37,3.08,4,2,Tidak Layak
14,69,S1,Tidak Aktif,3.41,3.69,2,2,Tidak Layak
11,75,S1,Tidak Aktif,3.47,4,2,2,Tidak Layak
10,74,S1,Tidak Aktif,4.35,4,2,2,Layak
11,68,S1,Tidak Aktif,3.06,3,4,2,Tidak Layak
10,74,SMA,Tidak Aktif,3.46,3.54,2,2,Tidak Layak
15,68,S1,Tidak Aktif,3.51,3.46,2,2,Tidak Layak
12,73,S1,Tidak Aktif,3.4,3.46,2,2,Tidak Layak
11,73,S1,Tidak Aktif,4.02,3.54,2,2,Layak
12,74,S1,Tidak Aktif,3.35,3.77,2,2,Tidak Layak
11,73,D3,Tidak Aktif,4.28,3.69,2,2,Layak
13,67,D3,Tidak Aktif,3.37,3,4,2,Tidak Layak
11,72,S1,Tidak Aktif,4.21,3.77,2,2,Layak
11,84,SMA,Tidak Aktif,4.41,3.69,2,2,Layak
10,72,S1,Tidak Aktif,3.76,3.85,2,2,Tidak Layak
14,66,S1,Tidak Aktif,3.66,2.69,4,2,Layak
11,66,S1,Tidak Aktif,3.48,3.77,2,2,Tidak Layak
14,73,S1,Tidak Aktif,3.03,3.08,8,2,Tidak Layak
11,72,S1,Tidak Aktif,4.35,3.69,2,2,Layak
14,66,S1,Tidak Aktif,3.45,3.69,2,2,Tidak Layak
15,66,S1,Tidak Aktif,3.56,2.92,2,2,Tidak Layak
14,66,S1,Tidak Aktif,3.41,3,2,2,Tidak Layak
13,71,S1,Tidak Aktif,4.24,3.23,2,2,Layak
13,71,SMA,Tidak Aktif,4.26,3.85,2,2,Layak
11,71,S1, Aktif,3.88,3.54,2,2,Tidak Layak
10,72,S1,Tidak Aktif,2.81,3.77,2,2,Tidak Layak
13,72,S1,Tidak Aktif,3.31,3.46,2,2,Tidak Layak
12,72,S1,Tidak Aktif,4.41,3.62,2,2,Layak
12,69,S1,Tidak Aktif,4.17,3.69,2,2,Layak
14,65,S1,Tidak Aktif,3.57,3.46,2,2,Tidak Layak
11,68,S1,Tidak Aktif,3.33,3.69,2,2,Tidak Layak
10,70,S1,Tidak Aktif,3.82,4,2,2,Tidak Layak
11,64,S1,Tidak Aktif,3.56,3,4,2,Tidak Layak
12,69,S1,Tidak Aktif,3.44,3.38,2,2,Tidak Layak
10,69,S1,Tidak Aktif,3.55,3.31,2,2,Tidak Layak
11,69,SMA,Tidak Aktif,3.62,3.54,2,2,Tidak Layak
12,69,S1,Tidak Aktif,4.1,3.38,2,2,Layak
15,63,S1,Tidak Aktif,3.6,3.08,2,2,Tidak Layak
11,69,S1,Tidak Aktif,3.53,4,2,2,Tidak Layak
11,69,S1,Tidak Aktif,3.97,3.54,2,2,Tidak Layak
11,63,S1,Tidak Aktif,3.33,4,2,2,Tidak Layak
13,70,S1,Tidak Aktif,3.27,3.15,4,2,Tidak Layak
12,68,S1,Tidak Aktif,3.78,3.38,2,2,Tidak Layak
11,68,SMA,Tidak Aktif,3.38,3.77,2,2,Tidak Layak
11,69,D1 ,Tidak Aktif,3.61,4,2,2,Tidak Layak
11,62,S1,Tidak Aktif,3.28,3.85,2,2,Tidak Layak
10,68,SMA,Tidak Aktif,4.3,3.46,4,2,Layak
14,68,S1,Tidak Aktif,4.23,4,2,2,Layak
10,69,SMK,Tidak Aktif,4,3.92,2,2,Layak
11,67,S1,Tidak Aktif,2.25,3.23,2,2,Tidak Layak
12,67,S1,Tidak Aktif,3.83,3.77,2,2,Tidak Layak
11,61,D3,Tidak Aktif,3.27,3.77,4,2,Tidak Layak
11,66,S1,Tidak Aktif,3.71,3.85,2,2,Tidak Layak
10,66,SMA,Tidak Aktif,2.8,4,2,2,Tidak Layak
11,60,S1,Tidak Aktif,3.26,3.62,4,2,Tidak Layak
11,66,S1,Tidak Aktif,3.98,4,2,2,Tidak Layak
13,60,D3,Tidak Aktif,3.59,2.54,4,2,Tidak Layak
12,60,S1,Tidak Aktif,2.98,3.38,4,2,Tidak Layak
10,65,SMK,Tidak Aktif,4.03,3.31,2,2,Layak
11,65,S1,Tidak Aktif,3.83,3.85,2,2,Tidak Layak
10,66,S1,Tidak Aktif,3.06,3.38,2,2,Tidak Layak
10,65,SMA,Tidak Aktif,4.27,4,2,2,Layak
11,59,S1,Tidak Aktif,3.32,3.23,4,2,Tidak Layak
15,59,S1,Tidak Aktif,2.93,3.15,4,2,Tidak Layak
13,59,S1,Tidak Aktif,3.63,3,2,2,Layak
11,64,D3,Tidak Aktif,3.03,3.23,2,2,Tidak Layak
12,64,SMK,Tidak Aktif,3,3.77,2,2,Tidak Layak
14,58,S1,Tidak Aktif,3.7,3.77,2,2,Layak
11,65,D3,Tidak Aktif,4.24,4,2,2,Layak
11,64,S1,Tidak Aktif,3.02,4,2,2,Tidak Layak
12,64,S1,Tidak Aktif,4.39,3.85,2,2,Layak
15,58,S1,Tidak Aktif,3.65,3.69,2,2,Layak
14,58,S1,Tidak Aktif,3.37,3.38,4,2,Tidak Layak
16,57,S1,Tidak Aktif,3.54,3,2,2,Tidak Layak
11,63,SMK,Tidak Aktif,3.1,4,2,2,Tidak Layak
12,64,S1,Tidak Aktif,4.16,3.92,2,2,Layak
10,63,SMA,Tidak Aktif,4.36,4,2,2,Layak
11,63,S1,Tidak Aktif,3.26,3.62,2,2,Tidak Layak
10,63,S1,Tidak Aktif,3.5,3.85,2,2,Tidak Layak
10,63,S1,Tidak Aktif,3.21,4,2,2,Tidak Layak
11,57,D4 ,Tidak Aktif,3.65,3.92,2,2,Tidak Layak
12,61,S1,Tidak Aktif,3.48,3.85,2,2,Tidak Layak
13,57,S1,Tidak Aktif,3.52,3.31,2,2,Tidak Layak
10,62,SMA,Tidak Aktif,3.65,3.92,2,2,Tidak Layak
12,61,S1,Tidak Aktif,3.58,3.69,2,2,Tidak Layak
13,60,S1,Tidak Aktif,4.25,4,2,2,Layak
15,61,S1,Tidak Aktif,3.57,3.69,2,2,Tidak Layak
10,64,S1, Aktif,3.23,4,2,2,Tidak Layak
10,61,D4 ,Tidak Aktif,4.1,3.92,2,2,Layak
11,61,SMK,Tidak Aktif,4.17,3.31,2,2,Layak
11,55,S1,Tidak Aktif,3.21,3.54,2,2,Tidak Layak
14,55,S1,Tidak Aktif,2.6,3.85,8,2,Tidak Layak
13,61,S1,Tidak Aktif,4.26,3.85,2,2,Layak
11,55,S1,Tidak Aktif,3.39,3.15,2,2,Tidak Layak
11,55,S1,Tidak Aktif,3.16,3.54,2,2,Tidak Layak
10,60,SMK,Tidak Aktif,3.61,3.46,2,2,Tidak Layak
10,60,S1,Tidak Aktif,3.71,4,2,2,Tidak Layak
10,60,S1,Tidak Aktif,3.44,4,2,2,Tidak Layak
11,60,S1,Tidak Aktif,4.03,3.54,2,2,Layak
11,54,S1,Tidak Aktif,3,2.92,2,2,Tidak Layak
14,61,S1,Tidak Aktif,3.71,3.31,4,2,Layak
13,59,S1,Tidak Aktif,3.69,2.92,2,2,Layak
12,61,S1,Tidak Aktif,4.21,4,2,2,Layak
12,60,S1,Tidak Aktif,2.88,3.69,2,2,Tidak Layak
10,61,S1,Tidak Aktif,4.35,4,2,2,Layak
11,59,S1, Aktif,3.03,4,2,2,Tidak Layak
11,54,S1,Tidak Aktif,3.26,3.92,2,2,Tidak Layak
14,54,S1,Tidak Aktif,3.38,2.92,4,2,Tidak Layak
14,54,S1,Tidak Aktif,3.29,3.85,2,2,Tidak Layak
14,53,S1,Tidak Aktif,3.34,3.77,2,2,Tidak Layak
11,56,S1,Tidak Aktif,2.82,3.46,2,2,Tidak Layak
10,60,SMA, Aktif,3.13,4,2,2,Tidak Layak
10,53,S1,Tidak Aktif,3.98,3.77,2,2,Tidak Layak
11,59,S1,Tidak Aktif,4.43,3.31,2,2,Layak
10,59,D3,Tidak Aktif,3.55,4,2,2,Tidak Layak
11,53,D3,Tidak Aktif,4.07,3.69,2,2,Layak
12,53,S1,Tidak Aktif,3.53,3.08,4,2,Tidak Layak
13,57,S1,Tidak Aktif,3.72,3.23,2,2,Layak
10,57,S1,Tidak Aktif,2.52,3.15,2,2,Tidak Layak
12,51,S1,Tidak Aktif,3.65,2.69,4,2,Layak
12,57,S1,Tidak Aktif,2.7,4,2,2,Tidak Layak
10,57,SMA,Tidak Aktif,2.95,4,2,2,Tidak Layak
14,50,S1,Tidak Aktif,3.51,3.62,2,2,Tidak Layak
13,50,D3,Tidak Aktif,3.56,3.46,4,2,Tidak Layak
16,49,S1,Tidak Aktif,3.44,3.08,2,2,Tidak Layak
10,55,SMA,Tidak Aktif,3.62,3.77,2,2,Tidak Layak
13,49,S1,Tidak Aktif,3.73,4,2,2,Layak
10,55,D3,Tidak Aktif,4.46,3.77,2,2,Layak
11,49,S1,Tidak Aktif,3.59,3.77,2,2,Tidak Layak
11,54,S1,Tidak Aktif,4.12,3.92,2,2,Layak
13,48,D3,Tidak Aktif,3.58,3.92,4,2,Tidak Layak
10,54,S1,Tidak Aktif,2.67,3.69,2,2,Tidak Layak
10,55,D3,Tidak Aktif,4.17,4,2,2,Layak
10,54,S1,Tidak Aktif,4.16,4,2,2,Layak
10,54,S1,Tidak Aktif,3.73,3.23,2,2,Tidak Layak
10,61,S1, Aktif,4.07,3.54,2,2,Tidak Layak
11,54,S1,Tidak Aktif,3.27,3.15,2,2,Tidak Layak
13,53,S1,Tidak Aktif,3.17,3.54,2,2,Tidak Layak
10,53,S1,Tidak Aktif,3.55,3.77,2,2,Tidak Layak
10,53,SMA,Tidak Aktif,3.82,3.31,2,2,Tidak Layak
13,52,S1,Tidak Aktif,3.28,2.85,8,2,Tidak Layak
14,47,S1,Tidak Aktif,3.47,3.69,2,2,Tidak Layak
11,52,S1,Tidak Aktif,4.01,3.54,2,2,Layak
10,52,D3,Tidak Aktif,4.49,4,2,2,Layak
10,52,D3,Tidak Aktif,4.43,3.62,2,2,Layak
10,51,SMA,Tidak Aktif,3.42,3.38,2,2,Tidak Layak
11,45,S1,Tidak Aktif,4.07,3.62,2,2,Layak
15,44,S1,Tidak Aktif,3.75,3.23,2,2,Layak
10,50,S1,Tidak Aktif,3.61,3.77,2,2,Tidak Layak
10,49,SMA,Tidak Aktif,4,3.62,2,2,Layak
10,49,SMK,Tidak Aktif,3.71,3.38,2,2,Tidak Layak
10,50,S1,Tidak Aktif,4.17,4,2,2,Layak
12,43,S1,Tidak Aktif,3.03,2.85,4,2,Tidak Layak
10,48,S1,Tidak Aktif,4.29,4,2,2,Layak
11,48,S1,Tidak Aktif,4.3,3.85,2,2,Layak
10,48,SMK,Tidak Aktif,4.37,3.85,2,2,Layak
10,48,SMK,Tidak Aktif,3.93,3.31,2,2,Tidak Layak
10,48,S1,Tidak Aktif,4.46,3.92,2,2,Layak
11,47,S1,Tidak Aktif,3.73,3.46,2,2,Tidak Layak
10,48,S1,Tidak Aktif,3.98,3.54,2,2,Tidak Layak
10,48,D3,Tidak Aktif,4.43,3.77,2,2,Layak
12,42,S1,Tidak Aktif,3.44,3,2,2,Tidak Layak
12,42,S1,Tidak Aktif,3.41,3,2,2,Tidak Layak
10,43,S1,Tidak Aktif,4.21,3.92,2,2,Layak
10,46,SMK,Tidak Aktif,3.73,3.31,2,2,Tidak Layak
10,46,S1, Aktif,3.96,4,2,2,Tidak Layak
10,46,S1, Aktif,3.36,3.69,2,2,Tidak Layak
10,46,SMA,Tidak Aktif,3.92,3.38,2,2,Tidak Layak
11,47,S1 ,Tidak Aktif,4.4,3.69,2,2,Layak
13,45,S1,Tidak Aktif,3.84,3.69,2,2,Tidak Layak
12,45,S1,Tidak Aktif,3.67,4,2,2,Tidak Layak
13,45,S1,Tidak Aktif,3.4,3.08,4,2,Tidak Layak
10,47,S1,Tidak Aktif,3.91,3.31,2,2,Tidak Layak
10,47,D1 ,Tidak Aktif,3.65,4,2,2,Tidak Layak
10,47,S1,Tidak Aktif,3.56,4,2,2,Tidak Layak
11,52,S1,Tidak Aktif,3.32,3.85,2,2,Tidak Layak
10,57,SMA,Tidak Aktif,4.24,3.92,2,2,Layak
13,54,S1,Tidak Aktif,3.26,3.46,4,2,Tidak Layak
10,36,D3,Tidak Aktif,4.18,3.77,2,2,Layak
11,36,S1,Tidak Aktif,3.21,3.77,2,2,Tidak Layak
10,52,SMA,Tidak Aktif,4.5,3.69,2,2,Layak
13,50,S1,Tidak Aktif,3.04,3.77,2,2,Tidak Layak
10,52,SMA, Aktif,4.49,3.85,2,2,Tidak Layak
11,52,SMA,Tidak Aktif,3.5,3.54,2,2,Tidak Layak
11,52,S1,Tidak Aktif,3.92,3.23,2,2,Tidak Layak
10,61,SMA,Tidak Aktif,3.47,3.62,2,2,Tidak Layak
10,53,S1, Aktif,3.43,3.54,2,2,Tidak Layak
14,50,S1,Tidak Aktif,2.9,3.85,2,2,Tidak Layak
10,58,SMA,Tidak Aktif,4.01,0,4,2,Layak
10,67,SMA,Tidak Aktif,3.21,3.54,2,2,Tidak Layak
11,36,S1,Tidak Aktif,2.24,3.77,2,2,Tidak Layak
10,36,SMA, Aktif,3.61,4,2,2,Tidak Layak
12,36,S1,Tidak Aktif,3.9,3.31,2,2,Tidak Layak
10,36,SMA,Tidak Aktif,3.5,3.62,2,2,Tidak Layak
10,36,SMA,Tidak Aktif,3.09,3.85,2,2,Tidak Layak
12,35,S1,Tidak Aktif,4.26,4,2,2,Layak
10,35,S1,Tidak Aktif,3.73,3.92,2,2,Tidak Layak
10,35,S1,Tidak Aktif,3.96,3.62,2,2,Tidak Layak
10,35,S1,Tidak Aktif,3.62,3.85,2,2,Tidak Layak
12,35,D3,Tidak Aktif,3.01,3.69,2,2,Tidak Layak
11,58,S1,Tidak Aktif,3.31,3.54,2,2,Tidak Layak
10,54,S1,Tidak Aktif,3,3.54,2,2,Tidak Layak
10,54,SMA,Tidak Aktif,3.89,4,2,2,Tidak Layak
11,51,S1,Tidak Aktif,4,3.54,2,2,Layak
14,48,S1,Tidak Aktif,3.41,3.69,2,2,Tidak Layak
10,67,S1,Tidak Aktif,3.28,3.77,2,2,Tidak Layak
11,61,S1,Tidak Aktif,3.02,4,2,2,Tidak Layak
11,55,S1,Tidak Aktif,4.09,3.77,2,2,Layak
10,55,SMA,Tidak Aktif,3.75,3.69,2,2,Tidak Layak
12,60,S1,Tidak Aktif,3.98,3.62,2,2,Tidak Layak
10,35,S1,Tidak Aktif,3.78,4,2,2,Tidak Layak
11,35,S1,Tidak Aktif,4.26,3.46,2,2,Layak
12,34,S1,Tidak Aktif,4.1,4,2,2,Layak
10,49,S1,Tidak Aktif,4.42,3.69,2,2,Layak
10,50,SMA,Tidak Aktif,3.75,4,2,2,Tidak Layak
11,49,SMA,Tidak Aktif,4,3.54,2,2,Layak
13,48,S1 ,Tidak Aktif,3.49,3,2,2,Tidak Layak
11,48,S1,Tidak Aktif,4.4,3.46,2,2,Layak
10,59,SMA,Tidak Aktif,3.29,3.69,2,2,Tidak Layak
12,56,SMA,Tidak Aktif,3.83,3.23,4,2,Tidak Layak
11,56,SMA,Tidak Aktif,4.35,3.85,2,2,Layak
10,56,S1,Tidak Aktif,4.04,4,2,2,Layak
12,53,S1,Tidak Aktif,4.34,3.69,2,2,Layak
11,53,S1, Aktif,3.68,3.31,2,2,Tidak Layak
12,45,S1,Tidak Aktif,3.45,3.69,2,2,Tidak Layak
13,44,S1,Tidak Aktif,3.72,3.38,2,2,Layak
10,34,SMK,Tidak Aktif,3.94,4,2,2,Tidak Layak
10,34,SMK, Aktif,4.31,4,2,2,Tidak Layak
10,34,SMA,Tidak Aktif,4.2,3.92,2,2,Layak
10,34,S1,Tidak Aktif,4.31,3.46,2,2,Layak
14,34,S1,Tidak Aktif,3.59,3.38,2,2,Tidak Layak
16,33,S1,Tidak Aktif,3.75,3.85,1,2,Layak
11,33,S1,Tidak Aktif,3.64,3.69,2,2,Tidak Layak
10,33,S1,Tidak Aktif,3.31,3.15,2,2,Tidak Layak
13,33,S1,Tidak Aktif,3.68,3.08,2,2,Layak
11,33,S1,Tidak Aktif,3.5,4,2,2,Tidak Layak
16,32,S1,Tidak Aktif,3.63,3.77,2,2,Layak
11,32,S1,Tidak Aktif,3.38,3.46,4,2,Tidak Layak
16,32,S1 ,Tidak Aktif,3.7,3,2,2,Layak
12,32,S1,Tidak Aktif,3.52,3,2,2,Tidak Layak
13,32,S1,Tidak Aktif,3.93,3.77,2,2,Tidak Layak
14,31,S1,Tidak Aktif,3.46,3.23,2,2,Tidak Layak
11,31,S1,Tidak Aktif,4.43,3.92,2,2,Layak
10,31,SMA,Tidak Aktif,3.09,3.69,2,2,Tidak Layak
10,31,SMA,Tidak Aktif,3.64,4,2,2,Tidak Layak
12,31,S1,Tidak Aktif,3.46,3.85,2,2,Tidak Layak
10,31,SMK, Aktif,3.25,3.69,2,2,Tidak Layak
11,31,D3,Tidak Aktif,4.45,3.08,4,2,Layak
10,31,S1,Tidak Aktif,4.12,3.38,2,2,Layak
10,31,S1,Tidak Aktif,3.87,3.92,2,2,Tidak Layak
10,31,S1,Tidak Aktif,3.88,3.31,2,2,Tidak Layak
10,31,S1,Tidak Aktif,4.34,3.77,2,2,Layak
12,31,S1,Tidak Aktif,3.66,3.54,2,2,Layak
14,30,S1,Tidak Aktif,3.45,3.15,2,2,Tidak Layak
10,30,S1,Tidak Aktif,3.22,3.38,2,2,Tidak Layak
11,30,S1,Tidak Aktif,3.87,3.54,2,2,Tidak Layak
13,30,S1,Tidak Aktif,3.48,3.23,4,2,Tidak Layak
10,30,S1,Tidak Aktif,4.27,3.69,2,2,Layak
10,30,S1,Tidak Aktif,3.79,3.62,2,2,Tidak Layak
11,30,S1,Tidak Aktif,3.62,3.85,2,2,Tidak Layak
13,29,S1,Tidak Aktif,3.73,3.54,2,2,Layak
12,30,S1,Tidak Aktif,3.47,3,2,2,Tidak Layak
10,29,S1,Tidak Aktif,3.11,3.85,2,2,Tidak Layak
11,29,S1,Tidak Aktif,3,3,4,2,Tidak Layak
11,29,S1,Tidak Aktif,4.04,4,2,2,Layak
11,29,S1,Tidak Aktif,3.95,3.69,2,2,Tidak Layak
10,29,S1,Tidak Aktif,3.83,3.31,2,2,Tidak Layak
14,29,S1,Tidak Aktif,3.71,3.15,2,2,Layak
12,29,S1,Tidak Aktif,3.18,4,4,2,Tidak Layak
10,28,S1,Tidak Aktif,3.93,4,2,2,Tidak Layak
10,28,SMK,Tidak Aktif,4.48,3.46,2,2,Layak
12,28,S1,Tidak Aktif,3.75,3.15,4,2,Layak
13,28,S1,Tidak Aktif,3.61,3,2,2,Layak
15,28,S1,Tidak Aktif,3.57,2.85,2,2,Tidak Layak
11,28,S1,Tidak Aktif,2.95,4,2,2,Tidak Layak
10,28,SMK,Tidak Aktif,3.98,4,2,2,Tidak Layak
10,27,S1,Tidak Aktif,4.21,3.31,2,2,Layak
14,27,S1,Tidak Aktif,3.42,3,4,2,Tidak Layak
10,26,SMA,Tidak Aktif,3.36,3.92,2,2,Tidak Layak
11,26,S1,Tidak Aktif,4.24,4,2,2,Layak
16,26,S1 ,Tidak Aktif,3.28,3.77,2,2,Tidak Layak
10,25,SMK,Tidak Aktif,3.31,3.38,2,2,Tidak Layak
11,25,S1,Tidak Aktif,3.8,3.92,2,2,Tidak Layak
10,25,SMK,Tidak Aktif,4.43,4,2,2,Layak
10,25,SMK,Tidak Aktif,3.7,3.31,2,2,Tidak Layak
12,25,S1,Tidak Aktif,4.39,3.92,2,2,Layak
10,25,S1,Tidak Aktif,3.66,4,2,2,Tidak Layak
10,24,S1,Tidak Aktif,4.32,4,2,2,Layak
10,24,SMK,Tidak Aktif,3.94,3.31,2,2,Tidak Layak
11,23,S1,Tidak Aktif,4.23,4,2,2,Layak
10,23,S1,Tidak Aktif,3.95,3.69,2,2,Tidak Layak
13,23,S1,Tidak Aktif,3.65,3.77,2,2,Layak
11,22,S1,Tidak Aktif,4.07,3.54,2,2,Layak
13,22,SMK,Tidak Aktif,3.58,3.62,2,2,Tidak Layak
10,22,D2 ,Tidak Aktif,3.84,3.92,2,2,Tidak Layak
10,21,S1,Tidak Aktif,4.47,3.69,2,2,Layak
16,21,S1,Tidak Aktif,3.75,2.85,2,2,Layak
10,21,S1,Tidak Aktif,3.53,4,2,2,Tidak Layak
10,21,S1,Tidak Aktif,4.45,3.92,2,2,Layak
10,21,S1,Tidak Aktif,3.73,3.92,2,2,Tidak Layak
13,21,S1,Tidak Aktif,3.67,3.62,2,2,Layak
11,21,S1,Tidak Aktif,3.19,3.54,2,2,Tidak Layak
10,21,S1,Tidak Aktif,4,3.85,2,2,Layak
11,21,S1,Tidak Aktif,4.09,3.77,2,2,Layak
