Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan,Bonus
11,65,8.0,0,3.83,3.85,2,2,1
10,66,8.0,0,3.06,3.38,2,2,1
10,65,-1.0,0,4.27,4.0,2,2,0
11,59,8.0,0,3.32,3.23,4,2,1
15,59,8.0,0,2.93,3.15,4,2,1
13,59,8.0,0,3.63,3.0,2,2,0
11,64,6.0,0,3.03,3.23,2,2,1
12,64,-1.0,0,3.0,3.77,2,2,1
14,58,8.0,0,3.7,3.77,2,2,0
11,65,6.0,0,4.24,4.0,2,2,0
11,64,8.0,0,3.02,4.0,2,2,1
12,64,8.0,0,4.39,3.85,2,2,0
15,58,8.0,0,3.65,3.69,2,2,0
14,58,8.0,0,3.37,3.38,4,2,1
16,57,8.0,0,3.54,3.0,2,2,1
11,63,-1.0,0,3.1,4.0,2,2,1
12,64,8.0,0,4.16,3.92,2,2,0
10,63,-1.0,0,4.36,4.0,2,2,0
11,63,8.0,0,3.26,3.62,2,2,1
10,63,8.0,0,3.5,3.85,2,2,1
10,63,8.0,0,3.21,4.0,2,2,1
11,57,7.0,0,3.65,3.92,2,2,1
12,61,8.0,0,3.48,3.85,2,2,1
13,57,8.0,0,3.52,3.31,2,2,1
10,62,-1.0,0,3.65,3.92,2,2,1
12,61,8.0,0,3.58,3.69,2,2,1
13,60,8.0,0,4.25,4.0,2,2,0
15,61,8.0,0,3.57,3.69,2,2,1
10,64,8.0,1,3.23,4.0,2,2,1
10,61,7.0,0,4.1,3.92,2,2,0
11,61,-1.0,0,4.17,3.31,2,2,0
11,55,8.0,0,3.21,3.54,2,2,1
14,55,8.0,0,2.6,3.85,8,2,1
13,61,8.0,0,4.26,3.85,2,2,0
11,55,8.0,0,3.39,3.15,2,2,1
11,55,8.0,0,3.16,3.54,2,2,1
10,60,-1.0,0,3.61,3.46,2,2,1
10,60,8.0,0,3.71,4.0,2,2,1
10,60,8.0,0,3.44,4.0,2,2,1
11,60,8.0,0,4.03,3.54,2,2,0
11,54,8.0,0,3.0,2.92,2,2,1
14,61,8.0,0,3.71,3.31,4,2,0
13,59,8.0,0,3.69,2.92,2,2,0
12,61,8.0,0,4.21,4.0,2,2,0
12,60,8.0,0,2.88,3.69,2,2,1
10,61,8.0,0,4.35,4.0,2,2,0
11,59,8.0,1,3.03,4.0,2,2,1
11,54,8.0,0,3.26,3.92,2,2,1
14,54,8.0,0,3.38,2.92,4,2,1
14,54,8.0,0,3.29,3.85,2,2,1
14,53,8.0,0,3.34,3.77,2,2,1
11,56,8.0,0,2.82,3.46,2,2,1
10,60,-1.0,1,3.13,4.0,2,2,1
10,53,8.0,0,3.98,3.77,2,2,1
11,59,8.0,0,4.43,3.31,2,2,0
10,59,6.0,0,3.55,4.0,2,2,1
11,53,6.0,0,4.07,3.69,2,2,0
12,53,8.0,0,3.53,3.08,4,2,1
13,57,8.0,0,3.72,3.23,2,2,0
10,57,8.0,0,2.52,3.15,2,2,1
12,51,8.0,0,3.65,2.69,4,2,0
12,57,8.0,0,2.7,4.0,2,2,1
10,57,-1.0,0,2.95,4.0,2,2,1
14,50,8.0,0,3.51,3.62,2,2,1
13,50,6.0,0,3.56,3.46,4,2,1
16,49,8.0,0,3.44,3.08,2,2,1
10,55,-1.0,0,3.62,3.77,2,2,1
13,49,8.0,0,3.73,4.0,2,2,0
10,55,6.0,0,4.46,3.77,2,2,0
11,49,8.0,0,3.59,3.77,2,2,1
11,54,8.0,0,4.12,3.92,2,2,0
13,48,6.0,0,3.58,3.92,4,2,1
10,54,8.0,0,2.67,3.69,2,2,1
10,55,6.0,0,4.17,4.0,2,2,0
10,54,8.0,0,4.16,4.0,2,2,0
10,54,8.0,0,3.73,3.23,2,2,1
10,61,8.0,1,4.07,3.54,2,2,1
11,54,8.0,0,3.27,3.15,2,2,1
13,53,8.0,0,3.17,3.54,2,2,1
10,53,8.0,0,3.55,3.77,2,2,1
10,53,-1.0,0,3.82,3.31,2,2,1
13,52,8.0,0,3.28,2.85,8,2,1
14,47,8.0,0,3.47,3.69,2,2,1
11,52,8.0,0,4.01,3.54,2,2,0
10,52,6.0,0,4.49,4.0,2,2,0
10,52,6.0,0,4.43,3.62,2,2,0
10,51,-1.0,0,3.42,3.38,2,2,1
11,45,8.0,0,4.07,3.62,2,2,0
15,44,8.0,0,3.75,3.23,2,2,0
10,50,8.0,0,3.61,3.77,2,2,1
10,49,-1.0,0,4.0,3.62,2,2,0
10,49,-1.0,0,3.71,3.38,2,2,1
10,50,8.0,0,4.17,4.0,2,2,0
12,43,8.0,0,3.03,2.85,4,2,1
10,48,8.0,0,4.29,4.0,2,2,0
11,48,8.0,0,4.3,3.85,2,2,0
10,48,-1.0,0,4.37,3.85,2,2,0
10,48,-1.0,0,3.93,3.31,2,2,1
10,48,8.0,0,4.46,3.92,2,2,0
11,47,8.0,0,3.73,3.46,2,2,1
10,48,8.0,0,3.98,3.54,2,2,1
10,48,6.0,0,4.43,3.77,2,2,0
12,42,8.0,0,3.44,3.0,2,2,1
12,42,8.0,0,3.41,3.0,2,2,1
10,43,8.0,0,4.21,3.92,2,2,0
10,46,-1.0,0,3.73,3.31,2,2,1
10,46,8.0,1,3.96,4.0,2,2,1
10,46,8.0,1,3.36,3.69,2,2,1
10,46,-1.0,0,3.92,3.38,2,2,1
11,47,8.0,0,4.4,3.69,2,2,0
13,45,8.0,0,3.84,3.69,2,2,1
12,45,8.0,0,3.67,4.0,2,2,1
13,45,8.0,0,3.4,3.08,4,2,1
10,47,8.0,0,3.91,3.31,2,2,1
10,47,4.0,0,3.65,4.0,2,2,1
10,47,8.0,0,3.56,4.0,2,2,1
11,52,8.0,0,3.32,3.85,2,2,1
10,57,-1.0,0,4.24,3.92,2,2,0
13,54,8.0,0,3.26,3.46,4,2,1
10,36,6.0,0,4.18,3.77,2,2,0
11,36,8.0,0,3.21,3.77,2,2,1
10,52,-1.0,0,4.5,3.69,2,2,0
13,50,8.0,0,3.04,3.77,2,2,1
10,52,-1.0,1,4.49,3.85,2,2,1
11,52,-1.0,0,3.5,3.54,2,2,1
11,52,8.0,0,3.92,3.23,2,2,1
10,61,-1.0,0,3.47,3.62,2,2,1
10,53,8.0,1,3.43,3.54,2,2,1
14,50,8.0,0,2.9,3.85,2,2,1
10,58,-1.0,0,4.01,0.0,4,2,0
10,67,-1.0,0,3.21,3.54,2,2,1
11,36,8.0,0,2.24,3.77,2,2,1
10,36,-1.0,1,3.61,4.0,2,2,1
12,36,8.0,0,3.9,3.31,2,2,1
10,36,-1.0,0,3.5,3.62,2,2,1
10,36,-1.0,0,3.09,3.85,2,2,1
12,35,8.0,0,4.26,4.0,2,2,0
10,35,8.0,0,3.73,3.92,2,2,1
10,35,8.0,0,3.96,3.62,2,2,1
10,35,8.0,0,3.62,3.85,2,2,1
12,35,6.0,0,3.01,3.69,2,2,1
11,58,8.0,0,3.31,3.54,2,2,1
10,54,8.0,0,3.0,3.54,2,2,1
10,54,-1.0,0,3.89,4.0,2,2,1
11,51,8.0,0,4.0,3.54,2,2,0
14,48,8.0,0,3.41,3.69,2,2,1
10,67,8.0,0,3.28,3.77,2,2,1
11,61,8.0,0,3.02,4.0,2,2,1
11,55,8.0,0,4.09,3.77,2,2,0
10,55,-1.0,0,3.75,3.69,2,2,1
12,60,8.0,0,3.98,3.62,2,2,1
10,35,8.0,0,3.78,4.0,2,2,1
11,35,8.0,0,4.26,3.46,2,2,0
12,34,8.0,0,4.1,4.0,2,2,0
10,49,8.0,0,4.42,3.69,2,2,0
10,50,-1.0,0,3.75,4.0,2,2,1
11,49,-1.0,0,4.0,3.54,2,2,0
13,48,8.0,0,3.49,3.0,2,2,1
11,48,8.0,0,4.4,3.46,2,2,0
10,59,-1.0,0,3.29,3.69,2,2,1
12,56,-1.0,0,3.83,3.23,4,2,1
11,56,-1.0,0,4.35,3.85,2,2,0
10,56,8.0,0,4.04,4.0,2,2,0
12,53,8.0,0,4.34,3.69,2,2,0
11,53,8.0,1,3.68,3.31,2,2,1
12,45,8.0,0,3.45,3.69,2,2,1
13,44,8.0,0,3.72,3.38,2,2,0
10,34,-1.0,0,3.94,4.0,2,2,1
10,34,-1.0,1,4.31,4.0,2,2,1
10,34,-1.0,0,4.2,3.92,2,2,0
10,34,8.0,0,4.31,3.46,2,2,0
14,34,8.0,0,3.59,3.38,2,2,1
16,33,8.0,0,3.75,3.85,1,2,0
11,33,8.0,0,3.64,3.69,2,2,1
10,33,8.0,0,3.31,3.15,2,2,1
13,33,8.0,0,3.68,3.08,2,2,0
11,33,8.0,0,3.5,4.0,2,2,1
16,32,8.0,0,3.63,3.77,2,2,0
11,32,8.0,0,3.38,3.46,4,2,1
16,32,8.0,0,3.7,3.0,2,2,0
12,32,8.0,0,3.52,3.0,2,2,1
13,32,8.0,0,3.93,3.77,2,2,1
14,31,8.0,0,3.46,3.23,2,2,1
11,31,8.0,0,4.43,3.92,2,2,0
10,31,-1.0,0,3.09,3.69,2,2,1
10,31,-1.0,0,3.64,4.0,2,2,1
12,31,8.0,0,3.46,3.85,2,2,1
10,31,-1.0,1,3.25,3.69,2,2,1
11,31,6.0,0,4.45,3.08,4,2,0
10,31,8.0,0,4.12,3.38,2,2,0
10,31,8.0,0,3.87,3.92,2,2,1
10,31,8.0,0,3.88,3.31,2,2,1
10,31,8.0,0,4.34,3.77,2,2,0
12,31,8.0,0,3.66,3.54,2,2,0
14,30,8.0,0,3.45,3.15,2,2,1
10,30,8.0,0,3.22,3.38,2,2,1
11,30,8.0,0,3.87,3.54,2,2,1
13,30,8.0,0,3.48,3.23,4,2,1
10,30,8.0,0,4.27,3.69,2,2,0
10,30,8.0,0,3.79,3.62,2,2,1
11,30,8.0,0,3.62,3.85,2,2,1
13,29,8.0,0,3.73,3.54,2,2,0
12,30,8.0,0,3.47,3.0,2,2,1
10,29,8.0,0,3.11,3.85,2,2,1
11,29,8.0,0,3.0,3.0,4,2,1
11,29,8.0,0,4.04,4.0,2,2,0
11,29,8.0,0,3.95,3.69,2,2,1
10,29,8.0,0,3.83,3.31,2,2,1
14,29,8.0,0,3.71,3.15,2,2,0
12,29,8.0,0,3.18,4.0,4,2,1
10,28,8.0,0,3.93,4.0,2,2,1
10,28,-1.0,0,4.48,3.46,2,2,0
12,28,8.0,0,3.75,3.15,4,2,0
13,28,8.0,0,3.61,3.0,2,2,0
15,28,8.0,0,3.57,2.85,2,2,1
11,28,8.0,0,2.95,4.0,2,2,1
10,28,-1.0,0,3.98,4.0,2,2,1
10,27,8.0,0,4.21,3.31,2,2,0
14,27,8.0,0,3.42,3.0,4,2,1
10,26,-1.0,0,3.36,3.92,2,2,1
11,26,8.0,0,4.24,4.0,2,2,0
16,26,8.0,0,3.28,3.77,2,2,1
10,25,-1.0,0,3.31,3.38,2,2,1
11,25,8.0,0,3.8,3.92,2,2,1
10,25,-1.0,0,4.43,4.0,2,2,0
10,25,-1.0,0,3.7,3.31,2,2,1
12,25,8.0,0,4.39,3.92,2,2,0
10,25,8.0,0,3.66,4.0,2,2,1
10,24,8.0,0,4.32,4.0,2,2,0
10,24,-1.0,0,3.94,3.31,2,2,1
11,23,8.0,0,4.23,4.0,2,2,0
10,23,8.0,0,3.95,3.69,2,2,1
13,23,8.0,0,3.65,3.77,2,2,0
11,22,8.0,0,4.07,3.54,2,2,0
13,22,-1.0,0,3.58,3.62,2,2,1
10,22,5.0,0,3.84,3.92,2,2,1
10,21,8.0,0,4.47,3.69,2,2,0
16,21,8.0,0,3.75,2.85,2,2,0
10,21,8.0,0,3.53,4.0,2,2,1
10,21,8.0,0,4.45,3.92,2,2,0
10,21,8.0,0,3.73,3.92,2,2,1
13,21,8.0,0,3.67,3.62,2,2,0
11,21,8.0,0,3.19,3.54,2,2,1
10,21,8.0,0,4.0,3.85,2,2,0
11,21,8.0,0,4.09,3.77,2,2,0
13,20,8.0,0,3.78,0.0,3,2,0
13,20,8.0,0,3.17,3.54,4,2,1
11,21,8.0,0,3.6,3.69,2,2,0
11,21,8.0,0,2.79,3.62,2,2,1
16,20,8.0,0,3.69,3.08,2,2,0
15,20,8.0,0,3.44,3.62,2,2,1
14,20,8.0,0,3.8,0.0,3,2,0
12,20,8.0,0,3.69,2.69,4,2,0
11,19,8.0,0,4.4,3.92,2,2,0
12,20,8.0,0,3.62,3.77,2,2,0
10,20,-1.0,0,2.71,4.0,2,2,1
13,20,8.0,0,5.0,4.0,1,2,0
16,19,8.0,0,3.15,4.0,2,2,1
17,19,8.0,0,3.85,3.54,3,2,0
13,18,8.0,0,3.39,3.0,4,2,1
14,18,8.0,0,2.99,3.15,8,2,1
12,18,8.0,0,3.62,2.92,2,2,0
11,16,8.0,0,3.43,4.0,2,2,1
12,16,8.0,0,3.34,2.92,2,2,1
11,17,8.0,0,3.17,4.0,2,2,1
12,16,8.0,0,3.48,4.0,2,2,1
12,16,8.0,0,3.35,3.46,2,2,1
11,16,8.0,0,3.17,4.0,2,2,1
13,15,8.0,0,3.63,3.08,2,2,0
15,15,8.0,0,3.34,3.15,2,2,1
11,15,8.0,0,3.49,3.15,2,2,1
10,14,8.0,0,3.64,3.85,8,2,0
15,14,8.0,0,3.53,3.54,8,2,1
12,12,8.0,0,3.34,3.46,8,2,1
12,12,8.0,0,2.73,3.23,8,2,1
11,12,8.0,0,3.44,3.0,8,2,1
13,11,8.0,0,2.97,0.0,8,2,1
11,11,8.0,0,2.38,0.0,8,2,1
13,9,8.0,0,0.0,0.0,9,2,1
15,8,8.0,0,0.0,0.0,9,2,1
15,6,8.0,0,0.0,0.0,9,2,1
11,5,8.0,0,0.0,0.0,9,2,1
12,317,8.0,0,4.51,3.0,3,3,1
12,251,8.0,0,4.7,3.08,3,3,1
16,223,-1.0,0,4.58,3.31,3,3,1
12,201,8.0,0,4.55,4.0,3,3,1
15,187,8.0,0,4.68,3.54,3,3,1
11,187,8.0,0,4.54,2.85,3,3,1
12,186,8.0,0,4.58,3.0,3,3,1
14,186,8.0,0,4.7,3.0,3,3,1
12,185,8.0,0,4.9,2.69,3,3,1
14,185,6.0,1,4.75,4.0,3,3,1
16,183,8.0,0,4.56,2.92,3,3,1
10,180,-1.0,0,4.78,3.85,3,3,1
14,164,8.0,0,3.8,3.38,3,3,1
15,160,8.0,0,4.9,2.92,3,3,1
14,158,8.0,0,4.57,0.0,3,3,1
14,157,-1.0,0,4.69,2.77,3,3,1
12,157,-1.0,0,4.71,3.0,3,3,1
13,156,6.0,0,3.87,3.92,3,3,1
12,153,-1.0,0,4.57,3.85,3,3,1
13,151,8.0,0,4.58,0.0,3,3,1
10,150,-1.0,0,4.78,3.0,3,3,1
11,150,6.0,0,4.56,2.92,3,3,1
10,147,-1.0,0,4.61,2.77,3,3,1
12,144,8.0,0,4.63,2.77,3,3,1
16,139,8.0,0,3.86,3.31,3,3,1
13,138,8.0,0,4.52,2.85,3,3,1
12,136,8.0,0,4.57,3.15,3,3,1
13,135,8.0,0,4.54,0.0,3,3,1
11,132,-1.0,0,4.57,3.46,3,3,1
11,126,8.0,0,4.58,3.62,3,3,1
16,125,8.0,0,4.6,3.08,3,3,1
15,125,8.0,0,4.57,3.23,3,3,1
16,123,-1.0,0,4.65,3.0,3,3,1
13,122,8.0,0,4.6,3.08,3,3,1
12,120,8.0,0,4.59,3.15,3,3,1
11,119,8.0,0,4.51,3.38,3,3,1
14,119,8.0,0,4.52,3.23,3,3,1
10,119,4.0,0,4.64,2.46,3,3,1
11,117,8.0,0,4.69,2.92,3,3,1
10,116,8.0,0,4.8,3.0,3,3,1
12,116,8.0,0,4.81,3.0,3,3,1
10,115,6.0,0,4.54,0.0,3,3,1
11,116,8.0,0,4.7,2.77,3,3,1
13,115,-1.0,0,4.55,3.0,3,3,1
15,113,8.0,0,4.51,3.23,3,3,1
12,113,-1.0,1,4.72,3.62,3,3,1
13,111,8.0,0,4.63,3.31,3,3,1
12,111,8.0,0,4.54,2.92,3,3,1
10,111,8.0,0,4.57,3.0,3,3,1
11,111,8.0,0,4.85,3.69,3,3,1
13,110,8.0,0,4.62,2.46,3,3,1
11,109,-1.0,0,4.85,3.0,3,3,1
11,108,-1.0,0,4.56,3.0,3,3,1
14,108,-1.0,0,4.58,3.23,3,3,1
11,107,8.0,0,4.55,2.77,3,3,1
11,105,8.0,0,4.72,3.0,3,3,1
15,103,8.0,0,4.54,2.85,3,3,1
10,102,8.0,0,4.55,0.0,3,3,1
15,101,8.0,0,4.82,3.0,3,3,1
10,100,-1.0,0,4.65,4.0,1,3,1
12,100,8.0,0,4.59,2.77,3,3,1
13,99,8.0,1,4.51,3.0,3,3,1
11,98,8.0,0,4.66,2.85,3,3,1
13,98,8.0,0,4.53,3.0,3,3,1
13,98,-1.0,0,4.51,3.54,3,3,1
12,98,8.0,0,4.53,3.0,3,3,1
13,97,8.0,0,3.78,3.0,3,3,1
10,95,-1.0,0,4.52,3.0,3,3,1
11,95,8.0,0,4.66,0.0,3,3,1
12,91,8.0,0,4.54,3.31,3,3,1
13,90,6.0,0,4.69,0.0,3,3,1
10,91,6.0,0,4.54,0.0,3,3,1
10,88,8.0,0,4.72,3.85,3,3,1
13,87,8.0,0,4.67,3.0,3,3,1
11,87,8.0,0,4.62,3.08,3,3,1
13,87,8.0,0,3.79,3.0,3,3,1
10,89,-1.0,0,4.59,3.0,3,3,1
12,80,8.0,1,4.52,3.0,3,3,1
14,83,8.0,0,4.72,0.0,3,3,1
11,85,8.0,0,4.59,2.92,3,3,1
13,84,8.0,0,4.58,0.0,3,3,1
12,84,8.0,0,4.7,1.0,3,3,1
13,84,8.0,0,4.67,3.38,3,3,1
10,84,-1.0,0,4.56,3.54,3,3,1
12,84,8.0,0,4.75,3.0,3,3,1
11,100,8.0,0,4.82,3.0,3,3,1
10,76,-1.0,0,4.63,0.0,3,3,1
13,82,8.0,0,4.59,3.77,3,3,1
11,84,8.0,0,4.51,3.77,3,3,1
14,75,8.0,0,3.81,3.23,1,3,1
10,80,-1.0,0,4.52,3.0,3,3,1
11,79,-1.0,0,4.75,3.0,3,3,1
10,78,8.0,0,4.64,3.0,3,3,1
13,76,8.0,0,4.59,3.0,3,3,1
12,77,8.0,0,4.6,2.92,3,3,1
10,76,-1.0,0,4.7,3.0,3,3,1
11,76,8.0,0,4.72,3.38,3,3,1
10,75,8.0,0,4.54,3.08,3,3,1
10,81,-1.0,0,4.52,2.77,3,3,1
10,75,-1.0,0,4.55,2.92,3,3,1
12,74,8.0,0,4.67,3.15,3,3,1
12,74,8.0,0,4.83,2.85,3,3,1
10,74,8.0,0,4.76,3.38,3,3,1
11,75,8.0,0,4.86,3.0,3,3,1
10,75,-1.0,0,4.57,1.15,3,3,1
12,72,8.0,0,4.57,3.15,3,3,1
11,73,8.0,0,4.62,3.0,3,3,1
11,73,8.0,0,4.61,3.0,3,3,1
10,73,6.0,0,4.52,3.0,3,3,1
13,64,8.0,0,4.52,3.15,3,3,1
13,68,8.0,0,4.58,3.23,3,3,1
10,69,8.0,0,4.83,2.92,3,3,1
11,66,8.0,0,4.63,3.0,3,3,1
11,67,8.0,0,4.52,3.0,3,3,1
13,66,6.0,0,3.93,3.92,3,3,1
10,66,8.0,0,4.62,3.0,3,3,1
11,65,8.0,0,4.59,3.0,3,3,1
14,65,8.0,0,4.68,3.0,3,3,1
13,64,8.0,0,4.66,3.0,3,3,1
11,64,-1.0,0,4.7,1.0,3,3,1
11,65,8.0,0,4.6,3.0,3,3,1
10,63,8.0,0,4.76,3.0,3,3,1
10,63,8.0,0,4.7,3.08,3,3,1
11,61,8.0,0,4.55,2.46,3,3,1
10,63,8.0,0,4.72,3.15,3,3,1
11,61,8.0,0,4.59,3.0,3,3,1
16,55,8.0,0,3.9,0.0,6,3,1
11,61,8.0,0,4.72,2.85,3,3,1
10,61,8.0,0,4.55,3.0,3,3,1
12,59,8.0,0,4.57,3.31,3,3,1
10,59,6.0,0,4.66,3.0,3,3,1
12,58,8.0,0,4.16,3.0,4,3,1
12,59,8.0,0,4.61,2.92,3,3,1
11,56,8.0,0,4.76,3.62,3,3,1
10,56,4.0,0,4.54,2.92,3,3,1
10,57,8.0,0,4.58,3.0,3,3,1
13,47,6.0,0,3.83,3.77,3,3,1
15,47,8.0,0,3.82,3.15,3,3,1
10,52,8.0,0,4.77,2.85,3,3,1
11,52,-1.0,0,3.6,3.0,4,3,1
13,52,8.0,0,4.7,3.08,3,3,1
14,46,8.0,0,3.85,3.15,3,3,1
10,49,8.0,0,4.68,3.0,3,3,1
12,49,6.0,0,4.78,3.0,3,3,1
10,49,8.0,0,4.8,4.0,3,3,1
14,43,8.0,0,3.79,2.92,3,3,1
11,47,8.0,0,4.69,2.92,3,3,1
11,47,8.0,0,4.74,3.0,3,3,1
11,46,8.0,0,4.74,3.0,3,3,1
10,47,8.0,0,4.68,3.92,3,3,1
10,40,-1.0,0,4.57,0.0,3,3,1
10,52,8.0,0,4.53,2.92,3,3,1
10,52,8.0,0,4.55,3.15,3,3,1
10,53,8.0,0,4.67,3.0,3,3,1
11,58,8.0,0,4.63,2.85,3,3,1
10,58,8.0,0,4.56,3.23,3,3,1
10,36,8.0,0,4.73,3.54,3,3,1
10,36,8.0,0,4.8,3.0,3,3,1
10,36,8.0,0,4.85,3.0,3,3,1
10,35,8.0,1,4.54,3.0,3,3,1
11,35,8.0,0,4.71,3.15,3,3,1
10,54,8.0,0,4.67,3.0,3,3,1
11,67,8.0,0,4.66,3.85,3,3,1
10,35,8.0,0,4.69,3.77,3,3,1
10,34,8.0,1,4.72,1.77,3,3,1
10,34,8.0,0,4.75,3.0,3,3,1
10,49,8.0,0,4.55,3.0,3,3,1
10,50,8.0,0,4.73,3.31,3,3,1
10,49,8.0,0,4.58,3.23,3,3,1
10,49,8.0,0,4.71,3.15,3,3,1
11,48,8.0,0,4.54,2.85,3,3,1
10,60,8.0,0,4.54,4.0,3,3,1
11,59,8.0,0,4.63,3.38,3,3,1
12,48,8.0,0,3.8,3.31,3,3,1
10,54,8.0,1,4.61,3.15,3,3,1
10,50,8.0,0,4.84,3.0,3,3,1
10,50,8.0,0,4.72,0.0,3,3,1
12,49,8.0,0,4.57,3.77,3,3,1
10,34,8.0,0,4.89,3.31,3,3,1
10,34,-1.0,0,4.77,3.77,3,3,1
10,33,8.0,0,4.58,3.15,3,3,1
11,33,-1.0,0,4.58,3.38,3,3,1
11,33,8.0,0,4.64,3.38,3,3,1
11,32,8.0,0,4.51,3.77,3,3,1
10,32,-1.0,0,4.78,3.0,3,3,1
10,32,8.0,0,4.86,2.92,3,3,1
10,31,8.0,0,4.73,3.0,3,3,1
10,31,-1.0,0,4.54,3.0,3,3,1
10,31,8.0,0,4.86,2.77,3,3,1
10,31,-1.0,0,4.44,3.77,2,3,1
10,31,-1.0,0,4.61,3.0,3,3,1
10,31,8.0,0,4.58,3.0,3,3,1
10,31,6.0,0,4.51,2.92,3,3,1
10,31,8.0,0,4.64,3.0,3,3,1
10,30,8.0,0,4.58,3.0,3,3,1
10,29,-1.0,0,4.41,2.92,4,3,1
10,29,8.0,0,4.64,3.31,3,3,1
10,29,-1.0,0,4.26,3.0,4,3,1
10,29,8.0,0,4.68,2.92,3,3,1
11,28,8.0,0,4.81,4.0,3,3,1
11,28,8.0,0,3.55,4.0,2,3,1
10,28,-1.0,0,3.88,3.38,2,3,1
11,28,8.0,0,4.59,3.0,3,3,1
10,27,8.0,0,4.51,3.23,3,3,1
10,26,-1.0,0,4.81,3.0,3,3,1
12,26,8.0,0,5.0,3.0,3,3,1
12,26,8.0,0,5.0,3.0,3,3,1
10,26,-1.0,0,4.92,2.85,3,3,1
10,25,8.0,0,4.67,3.69,3,3,1
10,24,-1.0,0,4.69,2.92,3,3,1
10,24,-1.0,0,4.67,0.0,3,3,1
12,24,8.0,0,3.78,2.92,3,3,1
10,23,8.0,0,4.78,3.0,3,3,1
10,23,8.0,0,4.55,3.0,3,3,1
10,22,-1.0,0,4.52,1.0,3,3,1
11,21,8.0,0,3.45,3.0,4,3,1
11,21,8.0,0,4.55,2.62,3,3,1
10,21,-1.0,0,4.51,4.0,3,3,1
12,21,8.0,0,3.8,3.0,3,3,1
12,20,8.0,0,3.87,3.08,3,3,1
16,19,8.0,0,3.86,2.92,1,3,1
12,20,8.0,0,3.78,3.69,3,3,1
12,20,8.0,0,3.8,3.0,3,3,1
15,19,8.0,0,3.82,4.0,1,3,1
15,19,8.0,0,3.64,0.0,4,3,1
13,18,9.0,0,3.78,0.0,3,3,1
12,17,8.0,0,3.76,3.23,3,3,1
13,16,8.0,0,3.57,3.15,4,3,1
13,16,8.0,0,3.8,0.0,3,3,1
10,15,6.0,0,4.83,3.62,3,3,1
13,14,8.0,0,3.8,3.31,6,3,1
12,13,8.0,0,3.87,3.15,6,3,1
15,12,8.0,0,3.73,3.31,8,3,1
15,8,8.0,0,0.0,0.0,9,3,1
13,7,8.0,0,0.0,0.0,9,3,1
13,7,8.0,0,0.0,0.0,9,3,1
13,6,8.0,0,0.0,0.0,9,3,1
18,352,8.0,0,3.74,0.0,4,4,1
17,352,8.0,0,3.9,0.0,4,4,1
18,351,8.0,0,3.59,3.08,4,4,1
18,344,8.0,0,3.56,3.92,4,4,1
16,336,8.0,0,3.96,3.08,4,4,1
15,336,8.0,0,3.63,3.0,4,4,1
13,329,-1.0,0,4.0,3.31,4,4,1
14,324,8.0,0,3.58,3.08,4,4,1
14,323,8.0,0,2.82,3.62,4,4,1
14,323,8.0,0,3.77,3.62,2,4,1
16,323,-1.0,0,4.25,3.31,4,4,1
15,322,8.0,0,3.38,2.92,4,4,1
15,321,6.0,0,2.59,2.92,4,4,1
18,319,8.0,0,3.44,3.08,4,4,1
15,320,8.0,0,3.47,3.0,4,4,1
14,318,8.0,0,4.23,3.0,4,4,1
16,317,-1.0,0,4.36,3.0,4,4,1
12,317,6.0,0,4.27,0.0,4,4,1
18,317,8.0,0,4.13,3.23,4,4,1
13,316,8.0,0,3.36,3.0,4,4,1
16,316,6.0,0,3.42,3.92,4,4,1
15,316,8.0,0,3.65,3.23,4,4,1
16,316,6.0,0,3.75,3.31,4,4,1
14,315,8.0,0,3.18,3.0,4,4,1
17,315,8.0,0,3.23,3.92,4,4,1
17,314,8.0,0,4.22,3.23,4,4,1
16,312,-1.0,0,3.46,3.0,4,4,1
15,286,8.0,0,3.77,3.0,4,4,1
18,285,8.0,0,3.36,3.0,4,4,1
12,284,-1.0,0,3.74,3.08,4,4,1
17,281,8.0,0,3.43,3.38,4,4,1
16,264,-1.0,0,3.88,2.92,4,4,1
17,262,8.0,0,4.28,3.15,4,4,1
11,262,6.0,0,4.24,2.69,4,4,1
17,259,8.0,0,4.17,3.08,4,4,1
12,255,6.0,0,3.92,4.0,4,4,1
13,255,8.0,0,4.13,3.0,4,4,1
16,255,8.0,0,3.9,2.92,4,4,1
16,255,8.0,0,3.53,3.0,8,4,1
18,255,8.0,0,3.87,3.0,4,4,1
13,254,8.0,0,3.65,0.0,4,4,1
12,254,8.0,0,4.33,3.77,4,4,1
13,253,8.0,0,3.48,3.69,4,4,1
13,253,8.0,0,4.47,3.0,4,4,1
16,252,8.0,0,3.43,4.0,4,4,1
16,251,8.0,0,3.51,3.0,4,4,1
11,251,8.0,0,3.99,3.0,4,4,1
18,251,8.0,0,3.79,0.0,4,4,1
14,253,-1.0,0,3.57,2.92,4,4,1
13,249,8.0,0,3.35,3.08,4,4,1
15,247,8.0,1,3.35,3.0,4,4,1
14,248,8.0,0,3.88,3.08,4,4,1
17,247,8.0,0,3.04,2.85,4,4,1
14,246,8.0,0,3.01,3.15,4,4,1
13,245,8.0,0,3.33,3.0,4,4,1
11,244,6.0,1,2.89,4.0,4,4,1
13,243,6.0,0,3.25,3.0,4,4,1
